Type Ligne,Identifiant de l'élément,Structure,Type de l'élément,Statut de l'élément,Nom base français,Nom base anglais,Nom base espagnol,Nom attribut français,Nom attribut anglais,Nom attribut espagnol,Nom frontière français,Nom frontière anglais,Nom frontière espagnol,Code de la catégorie,Tags français,Tags anglais,Tags espagnol,Unité français,Unité anglais,Unité espagnol,Contributeur,Autres Contributeurs,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Sous-localisation géographique anglais,Sous-localisation géographique espagnol,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Commentaire anglais,Commentaire espagnol,Type poste,Nom poste français,Nom poste anglais,Nom poste espagnol,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Code gaz supplémentaire 3,Valeur gaz supplémentaire 3,Code gaz supplémentaire 4,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
Poste,28261,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,Autres liaisons détaillées,Other detailed connections,,Transport de marchandises > Maritime > Porte-conteneur > Liaisons détaillées,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,Fuel,,0.019,,,,,,,,,,,,,,,,
Poste,28200,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,Autres liaisons majeures,Other major connections,,Transport de marchandises > Maritime > Porte-conteneur > Liaisons principales,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,Fuel,,0.014,,,,,,,,,,,,,,,,
Poste,28206,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,Europe - Afrique,Europe - Africa,,Transport de marchandises > Maritime > Porte-conteneur > Liaisons détaillées,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,"Ne sont fournies dans la Base Carbone, uniquement les liaisons au départ ou à l'arrivée de l'Europe. Se reporter aux données détaillées du GLEC pour tout autre liaison.",,,Combustion,Carburant,Fuel,,0.017,,,,,,,,,,,,,,,,
Poste,28208,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,Europe - Amérique du Sud et Centrale,Europe - South and Central America,,Transport de marchandises > Maritime > Porte-conteneur > Liaisons détaillées,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,"Ne sont fournies dans la Base Carbone, uniquement les liaisons au départ ou à l'arrivée de l'Europe. Se reporter aux données détaillées du GLEC pour tout autre liaison.",,,Combustion,Carburant,Fuel,,0.014,,,,,,,,,,,,,,,,
Poste,28210,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,Europe - Moyen-Orient et Inde,Europe - Middle East and India,,Transport de marchandises > Maritime > Porte-conteneur > Liaisons détaillées,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,"Ne sont fournies dans la Base Carbone, uniquement les liaisons au départ ou à l'arrivée de l'Europe. Se reporter aux données détaillées du GLEC pour tout autre liaison.",,,Combustion,Carburant,Fuel,,0.012,,,,,,,,,,,,,,,,
Poste,28212,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,Europe - Océanie,Europe - Oceania,,Transport de marchandises > Maritime > Porte-conteneur > Liaisons détaillées,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,"Ne sont fournies dans la Base Carbone, uniquement les liaisons au départ ou à l'arrivée de l'Europe. Se reporter aux données détaillées du GLEC pour tout autre liaison.",,,Combustion,Carburant,Fuel,,0.016,,,,,,,,,,,,,,,,
Poste,28218,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,"Europe du Nord - Amérique du Nord, façade atlantique","Northern Europe - North America, Atlantic coast",,Transport de marchandises > Maritime > Porte-conteneur > Liaisons détaillées,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,"Ne sont fournies dans la Base Carbone, uniquement les liaisons au départ ou à l'arrivée de l'Europe. Se reporter aux données détaillées du GLEC pour tout autre liaison.",,,Combustion,Carburant,Fuel,,0.015,,,,,,,,,,,,,,,,
Poste,28220,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,"Europe du Nord - Amérique du Nord, façade pacifique","Northern Europe - North America, Pacific coast",,Transport de marchandises > Maritime > Porte-conteneur > Liaisons détaillées,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,"Ne sont fournies dans la Base Carbone, uniquement les liaisons au départ ou à l'arrivée de l'Europe. Se reporter aux données détaillées du GLEC pour tout autre liaison.",,,Combustion,Carburant,Fuel,,0.015,,,,,,,,,,,,,,,,
Poste,28222,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,Europe du Nord - Médtierranée,Northern Europe - Mediterranean,,Transport de marchandises > Maritime > Porte-conteneur > Liaisons détaillées,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,"Ne sont fournies dans la Base Carbone, uniquement les liaisons au départ ou à l'arrivée de l'Europe. Se reporter aux données détaillées du GLEC pour tout autre liaison.",,,Combustion,Carburant,Fuel,,0.017,,,,,,,,,,,,,,,,
Poste,28224,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,Intra Europe du Nord,Intra Northern Europe,,Transport de marchandises > Maritime > Porte-conteneur > Liaisons détaillées,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,"Ne sont fournies dans la Base Carbone, uniquement les liaisons au départ ou à l'arrivée de l'Europe. Se reporter aux données détaillées du GLEC pour tout autre liaison.",,,Combustion,Carburant,Fuel,,0.022,,,,,,,,,,,,,,,,
Poste,28226,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,Intra Méditerranée,Intra Mediterranean,,Transport de marchandises > Maritime > Porte-conteneur > Liaisons détaillées,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,"Ne sont fournies dans la Base Carbone, uniquement les liaisons au départ ou à l'arrivée de l'Europe. Se reporter aux données détaillées du GLEC pour tout autre liaison.",,,Combustion,Carburant,Fuel,,0.025,,,,,,,,,,,,,,,,
Poste,28214,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,"Méditerranée - Amérique du Nord, façade atlantique","Mediterranean - North America, Atlantic coast",,Transport de marchandises > Maritime > Porte-conteneur > Liaisons détaillées,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,"Ne sont fournies dans la Base Carbone, uniquement les liaisons au départ ou à l'arrivée de l'Europe. Se reporter aux données détaillées du GLEC pour tout autre liaison.",,,Combustion,Carburant,Fuel,,0.016,,,,,,,,,,,,,,,,
Poste,28216,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,"Méditerranée - Amérique du Nord, façade pacifique","Mediterranean - North America, Pacific coast",,Transport de marchandises > Maritime > Porte-conteneur > Liaisons détaillées,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,"Ne sont fournies dans la Base Carbone, uniquement les liaisons au départ ou à l'arrivée de l'Europe. Se reporter aux données détaillées du GLEC pour tout autre liaison.",,,Combustion,Carburant,Fuel,,0.014,,,,,,,,,,,,,,,,
Poste,28196,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,Trans-Atlantique,Transatlantic,,Transport de marchandises > Maritime > Porte-conteneur > Liaisons principales,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,Fuel,,0.015,,,,,,,,,,,,,,,,
Poste,28198,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,Trans-Suez,Trans-Suez,,Transport de marchandises > Maritime > Porte-conteneur > Liaisons principales,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,Fuel,,0.013,,,,,,,,,,,,,,,,
Poste,28194,élément décomposé par poste,Facteur d'émission,Valide générique,Porte-conteneur,Container ship,,Reefer,Reefer (refrigerated),,Valeur moyenne,Mean value,,Transport de marchandises > Maritime > Porte-conteneur > Moyenne mondiale,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,Fuel,,0.013,,,,,,,,,,,,,,,,
Poste,28033,élément décomposé par poste,Facteur d'émission,Valide générique,Rigide,Rigid,,12 à 20 tonnes,12 to 20 tons,,"Diesel routier, incorporation 7 % de biodiesel","On-road diesel, including 7 % bio-based",,Transport de marchandises > Routier > Par catégorie > Rigide par motorisation,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,27/04/2020,18/06/2021,Apr-23,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,,,0.12,,,,,,,,,,,,,,,,
Poste,28034,élément décomposé par poste,Facteur d'émission,Valide générique,Rigide,Rigid,,12 à 20 tonnes,12 to 20 tons,,GNC,CNG,,Transport de marchandises > Routier > Par catégorie > Rigide par motorisation,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,27/04/2020,27/04/2020,Apr-23,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,Fuel,,0.13,,,,,,,,,,,,,,,,
Poste,28035,élément décomposé par poste,Facteur d'émission,Valide générique,Rigide,Rigid,,12 à 20 tonnes,12 to 20 tons,,GNL,GNL,,Transport de marchandises > Routier > Par catégorie > Rigide par motorisation,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,27/04/2020,27/04/2020,Apr-23,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,Fuel,,0.13,,,,,,,,,,,,,,,,
Poste,28036,élément décomposé par poste,Facteur d'émission,Valide générique,Rigide,Rigid,,20 à 26 tonnes,20 to 26 tons,,"Diesel routier, incorporation 7 % de biodiesel","On-road diesel, including 7 % bio-based",,Transport de marchandises > Routier > Par catégorie > Rigide par motorisation,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,27/04/2020,18/06/2021,Apr-23,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,,,0.0242,,,,,,,,,,,,,,,,
Poste,28037,élément décomposé par poste,Facteur d'émission,Valide générique,Rigide,Rigid,,20 à 26 tonnes,20 to 26 tons,,GNC,CNG,,Transport de marchandises > Routier > Par catégorie > Rigide par motorisation,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,27/04/2020,27/04/2020,Apr-23,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,Fuel,,0.12,,,,,,,,,,,,,,,,
Poste,28038,élément décomposé par poste,Facteur d'émission,Valide générique,Rigide,Rigid,,20 à 26 tonnes,20 to 26 tons,,GNL,GNL,,Transport de marchandises > Routier > Par catégorie > Rigide par motorisation,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,27/04/2020,27/04/2020,Apr-23,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,Fuel,,0.14,,,,,,,,,,,,,,,,
Poste,28039,élément décomposé par poste,Facteur d'émission,Valide générique,Rigide,Rigid,,26 à 32 tonnes,26 to 32 tons,,"Diesel routier, incorporation 7 % de biodiesel","On-road diesel, including 7 % bio-based",,Transport de marchandises > Routier > Par catégorie > Rigide par motorisation,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,27/04/2020,18/06/2021,Apr-23,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,,,0.0781,,,,,,,,,,,,,,,,
Poste,28026,élément décomposé par poste,Facteur d'émission,Valide générique,Rigide,Rigid,,"3,5 à 7,5 tonnes","3,5 to 7,5 tons",,"Diesel routier, incorporation 7 % de biodiesel","On-road diesel, including 7 % bio-based",,Transport de marchandises > Routier > Par catégorie > Rigide par motorisation,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,27/04/2020,18/06/2021,Apr-23,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,,,0.294,,,,,,,,,,,,,,,,
Poste,28030,élément décomposé par poste,Facteur d'émission,Valide générique,Rigide,Rigid,,"3,5 à 7,5 tonnes","3,5 to 7,5 tons",,Electrique,Electric,,Transport de marchandises > Routier > Par catégorie > Rigide par motorisation,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,"IFPEN, ADEME - E4T 2015",France continentale,,,,27/04/2020,27/04/2020,Apr-21,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,1,4,,,,Combustion,Carburant,Fuel,,0,,,,,,,,,,,,,,,,
Poste,28027,élément décomposé par poste,Facteur d'émission,Valide générique,Rigide,Rigid,,"3,5 à 7,5 tonnes","3,5 to 7,5 tons",,GNC,CNG,,Transport de marchandises > Routier > Par catégorie > Rigide par motorisation,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,27/04/2020,27/04/2020,Apr-23,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,Fuel,,0.31,,,,,,,,,,,,,,,,
Poste,28028,élément décomposé par poste,Facteur d'émission,Valide générique,Rigide,Rigid,,"3,5 à 7,5 tonnes","3,5 to 7,5 tons",,Hybride parallèle,Parallel hybrid powertrain,,Transport de marchandises > Routier > Par catégorie > Rigide par motorisation,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,"IFPEN, ADEME - E4T 2015",France continentale,,,,27/04/2020,27/04/2020,Apr-21,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,1,4,,,,Combustion,Carburant,Fuel,,0.22,,,,,,,,,,,,,,,,
Poste,28029,élément décomposé par poste,Facteur d'émission,Valide générique,Rigide,Rigid,,"3,5 à 7,5 tonnes","3,5 to 7,5 tons",,Hybride série,Serie hybrid powertrain,,Transport de marchandises > Routier > Par catégorie > Rigide par motorisation,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,"IFPEN, ADEME - E4T 2015",France continentale,,,,27/04/2020,27/04/2020,Apr-21,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,1,4,,,,Combustion,Carburant,Fuel,,0.24,,,,,,,,,,,,,,,,
Poste,28031,élément décomposé par poste,Facteur d'émission,Valide générique,Rigide,Rigid,,"7,5 à 12 tonnes","7,5 to 12 tons",,"Diesel routier, incorporation 7 % de biodiesel","On-road diesel, including 7 % bio-based",,Transport de marchandises > Routier > Par catégorie > Rigide par motorisation,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,27/04/2020,18/06/2021,Apr-23,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,,,0.186,,,,,,,,,,,,,,,,
Poste,28032,élément décomposé par poste,Facteur d'émission,Valide générique,Rigide,Rigid,,"7,5 à 12 tonnes","7,5 to 12 tons",,GNC,CNG,,Transport de marchandises > Routier > Par catégorie > Rigide par motorisation,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,27/04/2020,27/04/2020,Apr-23,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,Fuel,,0.19,,,,,,,,,,,,,,,,
Poste,28234,élément décomposé par poste,Facteur d'émission,Valide générique,Ro-Pax,Ro-Pax,,,,,HFO-MGO,HFO-MGO,,Transport de marchandises > Maritime > Rouliers,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,Fuel,,0.19,,,,,,,,,,,,,,,,
Poste,28232,élément décomposé par poste,Facteur d'émission,Valide générique,Ro-Ro,Ro-Ro,,Camions et Remorques,Truck with trailer,,HFO-MGO,HFO-MGO,,Transport de marchandises > Maritime > Rouliers,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,Fuel,,0.0927,,,,,,,,,,,,,,,,
Poste,28231,élément décomposé par poste,Facteur d'émission,Valide générique,Ro-Ro,Ro-Ro,,Chargement moyen,Medium load,,HFO-MGO,HFO-MGO,,Transport de marchandises > Maritime > Rouliers,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,Fuel,,0.0418,,,,,,,,,,,,,,,,
Poste,28233,élément décomposé par poste,Facteur d'émission,Valide générique,Ro-Ro,Ro-Ro,,Remorques uniquement,Trailer only,,HFO-MGO,HFO-MGO,,Transport de marchandises > Maritime > Rouliers,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,GLEC Framework - Février 2020,France continentale,,,,05/05/2020,05/05/2020,31-Jan-23,60,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",4,,5,5,4,5,3,5,,,,Combustion,Carburant,Fuel,,0.0628,,,,,,,,,,,,,,,,
Poste,21547,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Taxi brousse,Bush taxi,,,,,,,,Transport de personnes > Routier > Taxi ? VTC > DOM COM,,,,kgCO2e/passager.km,kgCO2e/passenger.km,,ADEME,,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Outre-mer,Mayotte,Mayotte,,06/11/2014,06/11/2014,Dec-17,20,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,gazole / essence,diesel / gazoline,,0.0318,0.0318,0,0,0,,,,,,,,,,,0,0
Poste,21546,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Taxi brousse,Bush taxi,,véhicule plein,full vehicule,,,,,Transport de personnes > Routier > Taxi ? VTC > DOM COM,,,,kgCO2e/km,kgCO2e/km,,ADEME,,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Outre-mer,Mayotte,Mayotte,,06/11/2014,06/11/2014,Dec-17,20,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,gazole / essence,diesel / gazoline,,0.49,0.49,0,0,0,,,,,,,,,,,0,0
Poste,21545,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Taxi brousse,Bush taxi,,véhicule vide,empty vehicle,,,,,Transport de personnes > Routier > Taxi ? VTC > DOM COM,,,,kgCO2e/km,kgCO2e/km,,ADEME,,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Outre-mer,Mayotte,Mayotte,,06/11/2014,06/11/2014,Dec-17,20,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,gazole / essence,diesel / gazoline,,0.445,0.445,0,0,0,,,,,,,,,,,0,0
Poste,28135,élément décomposé par poste,Facteur d'émission,Valide générique,Train,Train,,Motorisation moyenne,Average motorisation,,Chargement dense,Heavy load,,Transport de marchandises > Ferroviaire > France continentale > Moyen,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,EcoTransit,France continentale,,,,04/05/2020,08/06/2020,Apr-21,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",3,,2,3,4,5,1,3,,,,Combustion,Carburant,Fuel,,4.37E-03,,,,,,,,,,,,,,,,
Poste,28137,élément décomposé par poste,Facteur d'émission,Valide générique,Train,Train,,Motorisation moyenne,Average motorisation,,Chargement léger,Light load,,Transport de marchandises > Ferroviaire > France continentale > Moyen,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,EcoTransit,France continentale,,,,04/05/2020,08/06/2020,Apr-21,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",3,,2,3,4,5,1,3,,,,Combustion,Carburant,Fuel,,6.51E-03,,,,,,,,,,,,,,,,
Poste,28136,élément décomposé par poste,Facteur d'émission,Valide générique,Train,Train,,Motorisation moyenne,Average motorisation,,Chargement moyen,Medium load,,Transport de marchandises > Ferroviaire > France continentale > Moyen,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,EcoTransit,France continentale,,,,04/05/2020,08/06/2020,Apr-21,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",3,,2,3,4,5,1,3,,,,Combustion,Carburant,Fuel,,5.05E-03,,,,,,,,,,,,,,,,
Poste,28138,élément décomposé par poste,Facteur d'émission,Valide générique,Train,Train,,Traction diesel,Diesel traction,,Chargement dense,Heavy load,,Transport de marchandises > Ferroviaire > France continentale > Diesel,,,,kgCO2e/t.km,kgCO2e/t.km,,GT Transport Base Carbone,,,,EcoTransit,France continentale,,,,04/05/2020,08/06/2020,Apr-21,70,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",3,,2,3,4,5,1,3,,,,Combustion,Carburant,Fuel,,0.0192,,,,,,,,,,,,,,,,
